,Iteration,AdaBoost Test Accuracy,AdaBoost Train Accuracy,Stump Test Accuracy,Stump Train Accuracy
434,435,0.713,0.820375,43.93333333333333,46.829166666666666
435,436,0.7128333333333333,0.82025,56.31666666666667,53.43333333333333
436,437,0.713,0.820375,42.56666666666667,45.74583333333333
437,438,0.7128333333333333,0.82025,57.68333333333333,54.516666666666666
438,439,0.713,0.820375,43.93333333333333,46.829166666666666
439,440,0.7128333333333333,0.82025,56.31666666666667,53.43333333333333
440,441,0.713,0.820375,42.56666666666667,45.74583333333333
441,442,0.7128333333333333,0.82025,57.266666666666666,53.7625
442,443,0.713,0.820375,44.35,47.583333333333336
443,444,0.713,0.8204166666666667,49.06666666666667,47.983333333333334
444,445,0.7128333333333333,0.8202916666666666,51.45,53.5125
445,446,0.713,0.8204166666666667,56.03333333333333,55.62916666666667
446,447,0.7128333333333333,0.8202916666666666,44.8,45.6625
447,448,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
448,449,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
449,450,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
450,451,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
451,452,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
452,453,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
453,454,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
454,455,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
455,456,0.7128333333333333,0.8204166666666667,54.1,53.19583333333333
456,457,0.7128333333333333,0.8202916666666666,46.15,47.06666666666667
457,458,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
458,459,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
459,460,0.7128333333333333,0.8204166666666667,54.1,53.19583333333333
460,461,0.7128333333333333,0.8202916666666666,46.15,47.06666666666667
461,462,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
462,463,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
463,464,0.7128333333333333,0.8204166666666667,53.916666666666664,52.954166666666666
464,465,0.7128333333333333,0.8202916666666666,46.333333333333336,47.30833333333333
465,466,0.7128333333333333,0.8204166666666667,54.4,53.329166666666666
466,467,0.7128333333333333,0.8202916666666666,45.85,46.93333333333333
467,468,0.7128333333333333,0.8204166666666667,53.916666666666664,52.954166666666666
468,469,0.7128333333333333,0.8202916666666666,46.333333333333336,47.30833333333333
469,470,0.7128333333333333,0.8204166666666667,54.233333333333334,53.145833333333336
470,471,0.713,0.8201666666666667,43.416666666666664,45.05833333333333
471,472,0.7128333333333333,0.8200833333333334,66.33333333333333,63.94166666666667
472,473,0.7128333333333333,0.8200416666666667,52.733333333333334,51.63333333333333
473,474,0.7128333333333333,0.8200833333333334,42.11666666666667,42.625
474,475,0.7128333333333333,0.8200833333333334,53.43333333333333,52.47083333333333
475,476,0.7128333333333333,0.8200416666666667,45.78333333333333,46.1375
476,477,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
477,478,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
478,479,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
479,480,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
480,481,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
481,482,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
482,483,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
483,484,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
484,485,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
485,486,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
486,487,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
487,488,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
488,489,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
489,490,0.7128333333333333,0.8200416666666667,38.416666666666664,39.25416666666667
490,491,0.7128333333333333,0.82,61.833333333333336,61.00833333333333
491,492,0.713,0.8203333333333334,31.116666666666667,31.541666666666668
492,493,0.713,0.8202916666666666,77.66666666666667,77.77916666666667
493,494,0.7128333333333333,0.8203333333333334,52.81666666666667,56.229166666666664
494,495,0.713,0.820375,34.21666666666667,33.94583333333333
495,496,0.7128333333333333,0.820375,58.083333333333336,58.13333333333333
496,497,0.713,0.820375,41.45,42.2
497,498,0.7128333333333333,0.820375,58.8,58.0625
498,499,0.713,0.820375,39.766666666666666,41.00833333333333
499,500,0.7128333333333333,0.820375,60.483333333333334,59.25416666666667
